sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"forecastedQty";"modifiedQty";"productionArea";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273001";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273002";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273003";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273004";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273005";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273006";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273007";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273008";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"273009";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721494";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721523";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721582";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721603";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721654";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721689";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721718";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104721742";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104726439";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104726455";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104726471";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104726674";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104726720";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104727773";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104727811";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104728872";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104728995";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729058";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729066";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729091";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729138";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729171";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729197";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729251";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729285";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104729390";"null";"7";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104735722";"null";"9";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104735773";"null";"3";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104735837";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104735976";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104736151";"null";"6";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104736776";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104736792";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104736813";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104737891";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104737939";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738026";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738042";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738069";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738131";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738245";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738296";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738317";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104738325";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104739424";"null";"14";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104739619";"null";"15";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104739643";"null";"24";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104740100";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104740134";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104740564";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104742025";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104742480";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104742501";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104742869";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104744178";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104744573";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104744830";"null";"28";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745445";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745461";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745576";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745613";"null";"5";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745630";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745832";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745891";"null";"54";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104745912";"null";"16";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104746034";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104750682";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104750789";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104788592";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"104814981";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"105697941";"null";"4";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"105735290";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"105735361";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"105775591";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106308118";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106308441";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106337541";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106361445";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106361488";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106452814";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"106500054";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107168209";"null";"7";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391401";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391540";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391566";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391591";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391726";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"107391742";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108128065";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108128081";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108128129";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108143898";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108153130";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108153181";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108153201";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108154212";"null";"4";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108221606";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108812650";"null";"7";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108812721";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"108812801";"null";"3";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109321342";"null";"3";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109323321";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109706912";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109706998";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109707018";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109847791";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109847838";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109847854";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109848064";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109875871";"null";"6";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109925429";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"109964891";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110114834";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110114973";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110249860";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110249931";"null";"5";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110270191";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110295719";"null";"7";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110342950";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110547411";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110547437";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110547461";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110547496";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110740608";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110986069";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110986085";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"110998781";"null";"4";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111013630";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111040030";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111050220";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111167276";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111182206";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111200136";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111718550";"null";"0";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111809697";"null";"9";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111813776";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111821080";"null";"5";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111856080";"null";"3";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111889931";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111889957";"null";"5";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111889990";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111892161";"null";"1";"null";"273";
"171";"null";"null";"2021-10-18";"5:00AM Bake Wave";"111922155";"null";"2";"null";"273";
"171";"null";"null";"2021-10-18";"7:00AM";"104341803";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"104343471";"null";"8";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"105901681";"null";"14";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"107701114";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"107701165";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108799563";"null";"3";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108799643";"null";"3";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108799731";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108799791";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108800552";"null";"11";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108800641";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108800704";"null";"3";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108801037";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108801125";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810689";"null";"16";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810785";"null";"3";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810857";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810929";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810953";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108810996";"null";"8";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108811041";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108831914";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108836512";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108836539";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108836601";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108836731";"null";"14";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108837179";"null";"0";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108838649";"null";"3";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"108865719";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109383447";"null";"8";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109383498";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540342";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540385";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540431";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540473";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540529";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109540561";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109781091";"null";"0";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109838093";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109838245";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"109838384";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110189465";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110189490";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110189529";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110227311";"null";"1";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110237666";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110243628";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110249131";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110586663";"null";"6";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110737994";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110738057";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110747754";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110747800";"null";"1";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110847886";"null";"4";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"110941215";"null";"2";"null";"392";
"171";"null";"null";"2021-10-18";"7:00AM";"111922278";"null";"0";"null";"392";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"105658095";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"105658175";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"105658239";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"105658255";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"105713197";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"106779251";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"107733028";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 8am - 10am";"111026473";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"8:00AM";"103264421";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"103267824";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104284116";"null";"25";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104284132";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104284271";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104284280";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104288230";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104305589";"null";"30";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104305600";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104306047";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104306063";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104317301";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104317379";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104473179";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"104978599";"null";"30";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105018426";"null";"3";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105018451";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105033651";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105190120";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105348994";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105349022";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105453541";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105810149";"null";"28";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"105810261";"null";"30";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"106795201";"null";"6";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"106795825";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"106796035";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"107266431";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"108812617";"null";"6";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"109807369";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"109821259";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"110280816";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"110281069";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111116284";"null";"26";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111116313";"null";"20";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111473505";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111473521";"null";"2";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111473548";"null";"4";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111473564";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"8:00AM";"111473581";"null";"6";"null";"390";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105628494";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105628620";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105628646";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105628718";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105629850";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105629913";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630025";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630068";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630092";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630236";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630252";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630279";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630308";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630324";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630447";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105630631";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105713648";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"105867487";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"106779278";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"108102210";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"108102261";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"108405659";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"108886691";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"108887037";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109349257";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109349388";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109357871";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109368343";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109368482";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109368589";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109726201";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"109758341";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111040558";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111040574";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111040591";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111207565";"null";"4";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111393601";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111813696";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111813725";"null";"2";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"111813741";"null";"3";"null";"265";
"171";"null";"null";"2021-10-18";"Cake 10AM - 2PM";"112121835";"null";"0";"null";"265";
"171";"null";"null";"2021-10-18";"10:00AM";"103264421";"null";"6";"null";"390";
"171";"null";"null";"2021-10-18";"10:00AM";"103267824";"null";"6";"null";"390";
"171";"null";"null";"2021-10-18";"10:00AM";"104284116";"null";"25";"null";"390";
"171";"null";"null";"2021-10-18";"10:00AM";"104284132";"null";"5";"null";"390";
"171";"null";"null";"2021-10-18";"10:00AM";"104284271";"null";"4";"null";"390";
