sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"forecastedQty";"modifiedQty";"productionArea";
"171";"Lindsayfield";"685603370";"2021-10-18";"Cake Monday 10am - 2pm";"111040591";"MIN: MORRISONS LEMON & POPPYSEED CAKE";"3";"null";"265";
"171";"Lindsayfield";"685603370";"2021-10-18";"Cake Monday 10am - 2pm";"111040558";"MORRISONS ANGEL SPARKLE CAKE";"4";"null";"265";
"171";"Lindsayfield";"685603370";"2021-10-18";"Cake Monday 10am - 2pm";"111040574";"MIN: MORRISONS CHOCOLATE ORANGE CAKE";"4";"null";"265";
"171";"Lindsayfield";"685603370";"2021-10-18";"Cake Monday 10am - 2pm";"106779278";"MIN: MORRISONS TOFFEE & APPLE CROWN 2 PACK";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713314";"MIN: M Oat and Raisin Cookies 5 pack";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108808239";"MIN: MORRISONS THE BEST GRANOLA SQUARES 4PK";"8";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713251";"MIN: M White Chocolate Chunk Cookies 5 pack";"8";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713277";"MIN: M Double Chocolate Chunk Cookies 5 pack";"8";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713293";"MIN: M Milk Chocolate Chunk Cookies 5 pack";"6";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713373";"MIN: THE BEST BELGIAN MILK COOKIES 4PK";"10";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111744766";"MIN: MORRISONS THE BEST BELGIAN WHITE CHOCOLATE CO";"15";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"106149487";"MIN: THE BEST SALTED CARAMEL COOKIES 4PK";"15";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713411";"MIN: THE BEST TRIPLE CHOCOLATE COOKIES 4PK";"11";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108808212";"MIN: MORRISONS THE BEST BELGIAN MILK CHOCOLATE SHO";"12";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111813696";"MIN: MORRISONS STRAWBERRIES & CREAM WAFFLE BOWL";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630279";"MIN: MORRISONS FRESH CREAM CHOCOLATE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630308";"MIN: MORRISONS FRESH CREAM LARGE CHOCOLATE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630324";"MIN: MORRISONS FRESH CREAM STRAWBERRY BUTTERFLY SP";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105867487";"MIN: M FRESH CREAM BLACK FOREST GATEAU";"0";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108887037";"MIN: MORRISONS MARKET ST LARGE RASPBERRY TRIFLE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630252";"MIN: MORRISONS FRESH CREAM LARGE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630447";"MIN: MORRISONS PROFITEROLE BOWL DESSERT";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630236";"MORRISONS FRESH CREAM SPONGE";"3";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630631";"MIN: MORRISONS MEDIUM STRAWBERRY FLAN";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109349388";"MORRISONS PEAR & ALMOND TART";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109726201";"MIN: MORRISONS STRAWBERRY & CREAM MERINGUES 2PK";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105628718";"MIN: MORRISONS FRESH CREAM FRUITED SCONES 2PK";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105628494";"MIN: MORRISONS FRESH CREAM MERINGUES 2PK";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630068";"MIN: MORRISONS FRESH CREAM BLACK CHERRY SUNDAE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108102261";"MORRISONS RASPBERRY TRIFLE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630092";"MIN: MORRISONS THE BEST FRESH CREAM SCONE 2PK";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108886691";"MIN: MORRISONS MARKET ST FRESH CREAM WHITE ICED FI";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109349257";"MORRISONS LEMON MERINGUE TART";"3";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713648";"MIN: M FRESH CREAM CHOCOLATE AND CHERRY MUFFINS 2P";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109357871";"MIN: MORRISONS BANOFFEE & FRESH CREAM WAFFLE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108102210";"MORRISONS MANDARIN TRIFLE";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108405659";"MORRISONS FRESH CREAM PALMIER";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105629913";"MIN: MORRISONS FRESH CREAM VANILLA MUFFINS 2PK";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105629850";"MIN: MORRISONS FRESH CREAM STRAWBERRY SUNDAE";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111393601";"MIN: MORRISONS FRESH CREAM BALL DOUGHNUTS 2 PACK";"1";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105630025";"MIN: MORRISONS FRESH CREAM PROFITEROLE SUNDAE";"7";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105628646";"MIN: MORRISONS FRESH CREAM RASPBERRY TURNOVER 2PK";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109368589";"MORRISONS BANOFFEE TART";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105628620";"MIN: MORRISONS FRESH CREAM APPLE TURNOVERS 2PK";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109368343";"MORRISONS MIXED FRUIT TART";"1";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109368482";"MORRISONS STRAWBERRY TART";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"109758341";"MORRISONS MANGO TRIFLE";"1";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105492814";"MORRISONS CHELSEA BUN 2PK";"3";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"106687630";"MORRISONS TOFFEE YUM YUMS";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105615167";"M Blueberry Muffins 4pk";"6";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108949824";"MIN: MORRISONS MARKET ST CARROT & WALNUT CAKE SLIC";"3";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"108949859";"MIN: MORRISONS MARKET ST CHOCOLATE FUDGE CAKE SLIC";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105713584";"MORRISONS YUM YUMS 4PK";"4";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105493913";"MORRISONS CINNAMON BUN 2PK";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105615183";"M Triple Choc Muffins 4 Pack";"7";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105615239";"MIN: M Chocolate Chunk Muffin 4 Pack";"15";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105615212";"M Lemon Muffins 4Pk";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"105492742";"MORRISONS BELGIAN BUN 2PK";"8";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111813725";"MIN: MORRISONS LOADED CHOCOLATE TOFFEE POPCORN CUP";"2";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111813741";"MIN: MORRISONS LOADED STRAWBERRY SHORTCAKE CUPCAKE";"3";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"112121835";"MIN: MORRISONS WINTERBERRY CHEESECAKE";"1";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111040591";"MIN: MORRISONS LEMON & POPPYSEED CAKE";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111040558";"MORRISONS ANGEL SPARKLE CAKE";"11";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"111040574";"MIN: MORRISONS CHOCOLATE ORANGE CAKE";"5";"null";"265";
"171";"Lindsayfield";"1048615165";"2021-10-18";"Cake Monday 2pm - 6pm";"106779278";"MIN: MORRISONS TOFFEE & APPLE CROWN 2 PACK";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713314";"MIN: M Oat and Raisin Cookies 5 pack";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108808239";"MIN: MORRISONS THE BEST GRANOLA SQUARES 4PK";"7";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713251";"MIN: M White Chocolate Chunk Cookies 5 pack";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713277";"MIN: M Double Chocolate Chunk Cookies 5 pack";"8";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713293";"MIN: M Milk Chocolate Chunk Cookies 5 pack";"5";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713373";"MIN: THE BEST BELGIAN MILK COOKIES 4PK";"8";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"111744766";"MIN: MORRISONS THE BEST BELGIAN WHITE CHOCOLATE CO";"11";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"106149487";"MIN: THE BEST SALTED CARAMEL COOKIES 4PK";"6";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713411";"MIN: THE BEST TRIPLE CHOCOLATE COOKIES 4PK";"8";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108808212";"MIN: MORRISONS THE BEST BELGIAN MILK CHOCOLATE SHO";"9";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"111813696";"MIN: MORRISONS STRAWBERRIES & CREAM WAFFLE BOWL";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630279";"MIN: MORRISONS FRESH CREAM CHOCOLATE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630308";"MIN: MORRISONS FRESH CREAM LARGE CHOCOLATE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630324";"MIN: MORRISONS FRESH CREAM STRAWBERRY BUTTERFLY SP";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105867487";"MIN: M FRESH CREAM BLACK FOREST GATEAU";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108887037";"MIN: MORRISONS MARKET ST LARGE RASPBERRY TRIFLE";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630252";"MIN: MORRISONS FRESH CREAM LARGE SPONGE";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630447";"MIN: MORRISONS PROFITEROLE BOWL DESSERT";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630236";"MORRISONS FRESH CREAM SPONGE";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630631";"MIN: MORRISONS MEDIUM STRAWBERRY FLAN";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109349388";"MORRISONS PEAR & ALMOND TART";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109726201";"MIN: MORRISONS STRAWBERRY & CREAM MERINGUES 2PK";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105628718";"MIN: MORRISONS FRESH CREAM FRUITED SCONES 2PK";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105628494";"MIN: MORRISONS FRESH CREAM MERINGUES 2PK";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630068";"MIN: MORRISONS FRESH CREAM BLACK CHERRY SUNDAE";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108102261";"MORRISONS RASPBERRY TRIFLE";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630092";"MIN: MORRISONS THE BEST FRESH CREAM SCONE 2PK";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108886691";"MIN: MORRISONS MARKET ST FRESH CREAM WHITE ICED FI";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109349257";"MORRISONS LEMON MERINGUE TART";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713648";"MIN: M FRESH CREAM CHOCOLATE AND CHERRY MUFFINS 2P";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109357871";"MIN: MORRISONS BANOFFEE & FRESH CREAM WAFFLE";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108102210";"MORRISONS MANDARIN TRIFLE";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108405659";"MORRISONS FRESH CREAM PALMIER";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105629913";"MIN: MORRISONS FRESH CREAM VANILLA MUFFINS 2PK";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105629850";"MIN: MORRISONS FRESH CREAM STRAWBERRY SUNDAE";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"111393601";"MIN: MORRISONS FRESH CREAM BALL DOUGHNUTS 2 PACK";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105630025";"MIN: MORRISONS FRESH CREAM PROFITEROLE SUNDAE";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105628646";"MIN: MORRISONS FRESH CREAM RASPBERRY TURNOVER 2PK";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109368589";"MORRISONS BANOFFEE TART";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105628620";"MIN: MORRISONS FRESH CREAM APPLE TURNOVERS 2PK";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109368343";"MORRISONS MIXED FRUIT TART";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109368482";"MORRISONS STRAWBERRY TART";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"109758341";"MORRISONS MANGO TRIFLE";"1";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105492814";"MORRISONS CHELSEA BUN 2PK";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"106687630";"MORRISONS TOFFEE YUM YUMS";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105615167";"M Blueberry Muffins 4pk";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108949824";"MIN: MORRISONS MARKET ST CARROT & WALNUT CAKE SLIC";"2";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"108949859";"MIN: MORRISONS MARKET ST CHOCOLATE FUDGE CAKE SLIC";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105713584";"MORRISONS YUM YUMS 4PK";"3";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105493913";"MORRISONS CINNAMON BUN 2PK";"4";"null";"265";
"171";"Lindsayfield";"1901254464";"2021-10-18";"Cake Monday 2pm - 6pm";"105615183";"M Triple Choc Muffins 4 Pack";"6";"null";"265";
