sep=;

"storeNumber";"storeName";"planId";"date";"schedule";"itemNumber";"itemDescription";"forecastedQty";"modifiedQty";"productionArea";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"104473179";"'M' 4 Jumbo Sausages";"4";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"105033651";"Jumbo Pork Sausage (New)";"4";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"105190120";"'M' Plain Chicken Leg 2's";"4";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"105349022";"Gammon Shank";"1";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"106795825";"Large Plain Chicken Breast x 2";"2";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"106796035";"Large Plain Chicken Breast";"2";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"107266431";"M Stout Chicken Thighs 5's";"5";"null";"390";
"8";"Thornbury";"1210610569";"2021-10-19";"8:00AM";"109821259";"MORRISONS CUMBERLAND SAUSAGE";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"103264421";"Sausage Sandwich";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"103267824";"Bacon Sandwich";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104305765";"'M' Plain Chicken Thigh";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104305773";"'M' 4 Plain Chicken Thighs";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104317301";"MIN: 'M' Extra Tasty British Chicken";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"104317379";"'M' Roast British Chicken";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"105018426";"MIN: 'M' Extra Tasty British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"105018451";"MIN: 'M' Roast British Chicken VAT FREE";"2";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109315479";"MIN: MORRISONS CHINESE CHICKEN THIGH";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109315495";"MIN: MORRISONS 5 CHINESE CHICKEN THIGHS";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109315591";"MORRISONS 5 RIBS OF FIRE";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109315612";"MORRISONS 10 RIBS OF FIRE";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109821363";"MORRISONS BELLY PORK PORTION";"1";"null";"390";
"8";"Thornbury";"1021467198";"2021-10-19";"10:00AM";"109821515";"MORRISONS CHINESE RIBS";"1";"null";"390";
